1759,1962
1759,2457
1759,8632
1760,1963
1760,2459
1760,5951
1760,8590
1761,1964
1761,2460
1761,5952
1762,2471
1762,6536
1763,2472
1763,6537
1764,2473
1764,6538
1765,2475
1766,2476
1767,1981
1768,2477
1768,6485
1768,7695
1769,1982
1769,2478
1769,6484
1770,1983
1770,2479
1770,6483
1771,1984
1771,2480
1771,6482
1772,1985
1772,2481
1772,6481
1773,1986
1773,2474
1773,7299
1774,1950
1774,2390
1774,9983
1775,1951
1775,2391
1775,5820
1775,5942
1775,6449
1775,7778
1775,8621
1775,9983
1775,11478
1775,11720
1776,1952
1776,2392
1776,9983
1777,2098
1777,2398
1777,5823
1777,5946
1777,6419
1777,7781
1777,9990
1777,10957
1777,11482
1778,1956
1778,2399
1778,5825
1778,5948
1778,6433
1778,7783
1778,8624
1778,9991
1778,10980
1778,11483
1779,1957
1779,2400
1779,9989
1780,1958
1780,2401
1780,5824
1780,5947
1780,6431
1780,7782
1780,8625
1780,9992
1780,11484
1781,2402
1781,9993
1782,2462
1782,5722
1782,5900
1782,9643
1782,10938
1783,2463
1783,7538
1784,2464
1785,2465
1786,2466
1787,2467
1788,2468
1789,2469
1790,2483
1791,11521
1792,11522
1793,1944
1793,2382
1793,5819
1793,5941
1793,6451
1793,9975
1793,10950
1793,11472
1793,11715
1794,5244
1794,6706
1794,7670
1794,8596
1794,11438
1795,6633
1795,9891
1796,5230
1796,6641
1796,8600
1797,1808
1797,5680
